id,student_id,course_id,title,grade_type,score,max_score,created_at
1148,134,42,Midterm,midterm,72.2,100.0,2026-02-07T00:00:00
1149,134,42,Final Exam,final,75.4,100.0,2025-12-12T00:00:00
1150,134,41,Quiz 1,quiz,74.8,100.0,2025-11-14T00:00:00
1151,134,41,Midterm,midterm,66.7,100.0,2025-11-06T00:00:00
1152,134,41,Final Exam,final,75.8,100.0,2026-01-03T00:00:00
1153,135,6,Quiz 1,quiz,65.7,100.0,2026-01-20T00:00:00
1154,135,6,Midterm,midterm,79.6,100.0,2026-01-29T00:00:00
1155,135,6,Final Exam,final,60.6,100.0,2025-12-10T00:00:00
1156,135,7,Quiz 1,quiz,71.1,100.0,2026-02-02T00:00:00
1157,135,7,Midterm,midterm,45.6,100.0,2025-11-04T00:00:00
1158,135,7,Final Exam,final,64.5,100.0,2026-01-25T00:00:00
1159,135,5,Quiz 1,quiz,78.5,100.0,2026-01-16T00:00:00
1160,135,5,Midterm,midterm,54.5,100.0,2025-11-14T00:00:00
1161,135,5,Final Exam,final,65.2,100.0,2026-02-22T00:00:00
1162,136,9,Quiz 1,quiz,33.9,100.0,2025-11-30T00:00:00
1163,136,9,Midterm,midterm,49.5,100.0,2025-11-13T00:00:00
1164,136,9,Final Exam,final,53.4,100.0,2025-11-11T00:00:00
1165,136,8,Quiz 1,quiz,71.5,100.0,2025-11-13T00:00:00
1166,136,8,Midterm,midterm,75.0,100.0,2025-12-30T00:00:00
1167,136,8,Final Exam,final,69.2,100.0,2026-02-08T00:00:00
1168,136,12,Quiz 1,quiz,64.3,100.0,2026-01-04T00:00:00
1169,136,12,Midterm,midterm,64.3,100.0,2026-03-01T00:00:00
1170,136,12,Final Exam,final,80.7,100.0,2025-12-20T00:00:00
1171,136,10,Quiz 1,quiz,73.2,100.0,2025-11-13T00:00:00
1172,136,10,Midterm,midterm,65.0,100.0,2026-01-16T00:00:00
1173,136,10,Final Exam,final,89.4,100.0,2026-01-27T00:00:00
1174,138,37,Quiz 1,quiz,99.2,100.0,2025-11-03T00:00:00
1175,138,37,Midterm,midterm,51.3,100.0,2025-11-19T00:00:00
1176,138,37,Final Exam,final,77.8,100.0,2025-12-13T00:00:00
1177,138,38,Quiz 1,quiz,100.0,100.0,2026-02-12T00:00:00
1178,138,38,Midterm,midterm,74.2,100.0,2025-12-08T00:00:00
1179,138,38,Final Exam,final,71.7,100.0,2026-01-30T00:00:00
1180,138,40,Quiz 1,quiz,69.2,100.0,2026-03-01T00:00:00
1181,138,40,Midterm,midterm,77.4,100.0,2025-12-27T00:00:00
1182,138,40,Final Exam,final,81.3,100.0,2026-01-27T00:00:00
1183,138,35,Quiz 1,quiz,51.3,100.0,2025-12-20T00:00:00
1184,138,35,Midterm,midterm,69.6,100.0,2025-11-07T00:00:00
1185,138,35,Final Exam,final,36.0,100.0,2026-01-27T00:00:00
1186,138,36,Quiz 1,quiz,66.9,100.0,2026-01-29T00:00:00
1187,138,36,Midterm,midterm,56.5,100.0,2025-11-23T00:00:00
1188,138,36,Final Exam,final,75.1,100.0,2025-11-22T00:00:00
1189,138,39,Quiz 1,quiz,45.2,100.0,2026-01-21T00:00:00
1190,138,39,Midterm,midterm,62.3,100.0,2025-11-04T00:00:00
1191,138,39,Final Exam,final,84.5,100.0,2025-12-22T00:00:00
1192,139,34,Quiz 1,quiz,59.9,100.0,2026-01-31T00:00:00
1193,139,34,Midterm,midterm,41.4,100.0,2026-01-19T00:00:00
1194,139,34,Final Exam,final,73.9,100.0,2025-12-18T00:00:00
1195,139,32,Quiz 1,quiz,61.2,100.0,2026-02-26T00:00:00
1196,139,32,Midterm,midterm,67.2,100.0,2025-11-30T00:00:00
1197,139,32,Final Exam,final,59.1,100.0,2025-12-11T00:00:00
1198,139,30,Quiz 1,quiz,99.6,100.0,2026-02-13T00:00:00
1199,139,30,Midterm,midterm,46.6,100.0,2026-02-26T00:00:00
1200,139,30,Final Exam,final,100.0,100.0,2026-02-28T00:00:00
1201,139,31,Quiz 1,quiz,64.1,100.0,2025-12-05T00:00:00
1202,139,31,Midterm,midterm,72.8,100.0,2026-01-29T00:00:00
1203,139,31,Final Exam,final,61.4,100.0,2026-03-01T00:00:00
1204,139,33,Quiz 1,quiz,60.8,100.0,2025-11-11T00:00:00
1205,139,33,Midterm,midterm,58.2,100.0,2026-01-27T00:00:00
1206,139,33,Final Exam,final,79.0,100.0,2025-11-23T00:00:00
1207,140,7,Quiz 1,quiz,48.8,100.0,2025-11-01T00:00:00
1208,140,7,Midterm,midterm,75.5,100.0,2026-02-23T00:00:00
1209,140,7,Final Exam,final,37.2,100.0,2025-11-11T00:00:00
1210,140,5,Quiz 1,quiz,74.1,100.0,2026-01-25T00:00:00
1211,140,5,Midterm,midterm,82.7,100.0,2025-11-18T00:00:00
1212,140,5,Final Exam,final,50.9,100.0,2025-11-24T00:00:00
1213,140,6,Quiz 1,quiz,80.2,100.0,2025-12-27T00:00:00
1214,140,6,Midterm,midterm,70.8,100.0,2026-02-24T00:00:00
1215,140,6,Final Exam,final,94.0,100.0,2025-12-11T00:00:00
1216,141,44,Quiz 1,quiz,57.2,100.0,2026-02-09T00:00:00
1217,141,44,Midterm,midterm,100.0,100.0,2026-02-10T00:00:00
1218,141,44,Final Exam,final,34.1,100.0,2026-02-24T00:00:00
1219,141,43,Quiz 1,quiz,65.1,100.0,2026-01-12T00:00:00
1220,141,43,Midterm,midterm,44.5,100.0,2025-12-16T00:00:00
1221,141,43,Final Exam,final,97.8,100.0,2026-02-20T00:00:00
1222,141,42,Quiz 1,quiz,66.1,100.0,2025-11-08T00:00:00
1223,141,42,Midterm,midterm,67.4,100.0,2025-11-02T00:00:00
1224,141,42,Final Exam,final,76.6,100.0,2025-11-21T00:00:00
1225,142,4,Quiz 1,quiz,69.9,100.0,2026-02-19T00:00:00
1226,142,4,Midterm,midterm,61.1,100.0,2025-12-24T00:00:00
1227,142,4,Final Exam,final,51.2,100.0,2026-02-06T00:00:00
1228,142,1,Quiz 1,quiz,72.5,100.0,2026-02-12T00:00:00
1229,142,1,Midterm,midterm,75.7,100.0,2026-01-29T00:00:00
1230,142,1,Final Exam,final,80.4,100.0,2026-02-26T00:00:00
1231,142,2,Quiz 1,quiz,98.7,100.0,2025-11-07T00:00:00
1232,142,2,Midterm,midterm,37.4,100.0,2025-11-11T00:00:00
1233,142,2,Final Exam,final,69.0,100.0,2025-12-11T00:00:00
1234,142,3,Quiz 1,quiz,87.9,100.0,2025-11-15T00:00:00
1235,142,3,Midterm,midterm,68.1,100.0,2025-12-14T00:00:00
1236,142,3,Final Exam,final,34.9,100.0,2025-11-28T00:00:00
1237,143,44,Quiz 1,quiz,50.6,100.0,2026-02-19T00:00:00
1238,143,44,Midterm,midterm,74.9,100.0,2026-02-01T00:00:00
1239,143,44,Final Exam,final,74.4,100.0,2026-02-28T00:00:00
1240,143,31,Quiz 1,quiz,80.1,100.0,2025-11-24T00:00:00
1241,143,31,Midterm,midterm,58.3,100.0,2026-02-25T00:00:00
1242,143,31,Final Exam,final,73.9,100.0,2026-02-21T00:00:00
1243,143,17,Quiz 1,quiz,55.8,100.0,2025-12-15T00:00:00
1244,143,17,Midterm,midterm,73.9,100.0,2026-02-11T00:00:00
1245,143,17,Final Exam,final,70.8,100.0,2026-01-23T00:00:00
1246,144,30,Quiz 1,quiz,57.7,100.0,2026-01-27T00:00:00
1247,144,30,Midterm,midterm,93.4,100.0,2026-01-27T00:00:00
1248,144,30,Final Exam,final,44.4,100.0,2026-01-15T00:00:00
1249,144,29,Quiz 1,quiz,67.9,100.0,2025-12-04T00:00:00
1250,144,29,Midterm,midterm,57.4,100.0,2025-12-27T00:00:00
1251,144,29,Final Exam,final,97.5,100.0,2026-01-21T00:00:00
1252,144,34,Quiz 1,quiz,79.0,100.0,2026-02-22T00:00:00
1253,144,34,Midterm,midterm,60.3,100.0,2026-01-19T00:00:00
1254,144,34,Final Exam,final,65.8,100.0,2025-12-14T00:00:00
1255,144,32,Quiz 1,quiz,97.9,100.0,2025-11-05T00:00:00
1256,144,32,Midterm,midterm,55.8,100.0,2025-12-27T00:00:00
1257,144,32,Final Exam,final,43.5,100.0,2025-12-07T00:00:00
1258,145,27,Quiz 1,quiz,74.4,100.0,2025-11-06T00:00:00
1259,145,27,Midterm,midterm,74.7,100.0,2026-02-15T00:00:00
1260,145,27,Final Exam,final,80.0,100.0,2026-01-03T00:00:00
1261,145,26,Quiz 1,quiz,80.1,100.0,2025-11-13T00:00:00
1262,145,26,Midterm,midterm,96.6,100.0,2026-02-06T00:00:00
1263,145,26,Final Exam,final,44.2,100.0,2025-12-27T00:00:00
1264,145,28,Quiz 1,quiz,52.0,100.0,2026-01-30T00:00:00
1265,145,28,Midterm,midterm,79.9,100.0,2025-11-25T00:00:00
1266,145,28,Final Exam,final,53.4,100.0,2026-02-17T00:00:00
1267,146,38,Quiz 1,quiz,48.2,100.0,2025-11-17T00:00:00
1268,146,38,Midterm,midterm,98.0,100.0,2025-12-30T00:00:00
1269,146,38,Final Exam,final,45.7,100.0,2026-01-16T00:00:00
1270,146,40,Quiz 1,quiz,64.7,100.0,2026-01-10T00:00:00
1271,146,40,Midterm,midterm,69.1,100.0,2025-11-07T00:00:00
1272,146,40,Final Exam,final,89.6,100.0,2026-02-28T00:00:00
1273,146,37,Quiz 1,quiz,42.0,100.0,2025-12-16T00:00:00
1274,146,37,Midterm,midterm,76.2,100.0,2026-01-30T00:00:00
1275,146,37,Final Exam,final,56.6,100.0,2026-02-04T00:00:00
1276,146,35,Quiz 1,quiz,79.4,100.0,2026-01-15T00:00:00
1277,146,35,Midterm,midterm,56.4,100.0,2026-01-26T00:00:00
1278,146,35,Final Exam,final,93.6,100.0,2025-12-17T00:00:00
1279,146,39,Quiz 1,quiz,56.5,100.0,2026-01-22T00:00:00
1280,146,39,Midterm,midterm,33.1,100.0,2025-11-04T00:00:00
1281,146,39,Final Exam,final,58.2,100.0,2026-02-25T00:00:00
1282,147,44,Quiz 1,quiz,66.1,100.0,2025-11-30T00:00:00
1283,147,44,Midterm,midterm,86.2,100.0,2026-01-25T00:00:00
1284,147,44,Final Exam,final,51.1,100.0,2026-02-05T00:00:00
1285,147,42,Quiz 1,quiz,51.4,100.0,2026-02-15T00:00:00
1286,147,42,Midterm,midterm,84.4,100.0,2025-11-09T00:00:00
1287,147,42,Final Exam,final,49.4,100.0,2025-11-07T00:00:00
1288,147,41,Quiz 1,quiz,67.3,100.0,2025-11-02T00:00:00
1289,147,41,Midterm,midterm,67.6,100.0,2025-12-21T00:00:00
1290,147,41,Final Exam,final,73.3,100.0,2025-12-07T00:00:00
1291,148,45,Quiz 1,quiz,58.8,100.0,2026-01-26T00:00:00
1292,148,45,Midterm,midterm,56.1,100.0,2026-01-19T00:00:00
1293,148,45,Final Exam,final,75.0,100.0,2025-11-28T00:00:00
1294,148,46,Quiz 1,quiz,56.6,100.0,2025-12-09T00:00:00
1295,148,46,Midterm,midterm,49.6,100.0,2026-02-07T00:00:00
1296,148,46,Final Exam,final,88.4,100.0,2026-02-01T00:00:00
1297,148,47,Quiz 1,quiz,77.3,100.0,2025-11-02T00:00:00
1298,148,47,Midterm,midterm,96.5,100.0,2025-11-27T00:00:00
1299,148,47,Final Exam,final,81.8,100.0,2026-01-28T00:00:00
1300,149,30,Quiz 1,quiz,51.0,100.0,2026-02-23T00:00:00
1301,149,30,Midterm,midterm,71.4,100.0,2026-01-14T00:00:00
1302,149,30,Final Exam,final,54.8,100.0,2025-11-16T00:00:00
1303,149,34,Quiz 1,quiz,45.2,100.0,2025-11-01T00:00:00
1304,149,34,Midterm,midterm,63.3,100.0,2025-12-06T00:00:00
1305,149,34,Final Exam,final,84.7,100.0,2025-12-15T00:00:00
1306,149,29,Quiz 1,quiz,74.1,100.0,2025-11-17T00:00:00
1307,149,29,Midterm,midterm,49.1,100.0,2026-03-01T00:00:00
1308,149,29,Final Exam,final,62.8,100.0,2025-11-05T00:00:00
1309,149,33,Quiz 1,quiz,67.9,100.0,2026-02-21T00:00:00
1310,149,33,Midterm,midterm,44.7,100.0,2025-11-28T00:00:00
1311,149,33,Final Exam,final,80.7,100.0,2025-12-25T00:00:00
1312,150,33,Quiz 1,quiz,66.6,100.0,2025-11-06T00:00:00
1313,150,33,Midterm,midterm,49.1,100.0,2026-01-04T00:00:00
1314,150,33,Final Exam,final,48.3,100.0,2026-01-18T00:00:00
1315,150,7,Quiz 1,quiz,86.5,100.0,2026-01-29T00:00:00
1316,150,7,Midterm,midterm,64.3,100.0,2026-02-06T00:00:00
1317,150,7,Final Exam,final,87.9,100.0,2025-12-07T00:00:00
1318,150,3,Quiz 1,quiz,93.6,100.0,2025-11-09T00:00:00
1319,150,3,Midterm,midterm,85.3,100.0,2025-11-10T00:00:00
1320,150,3,Final Exam,final,62.0,100.0,2026-01-09T00:00:00
1321,151,42,Quiz 1,quiz,32.5,100.0,2025-12-09T00:00:00
1322,151,42,Midterm,midterm,74.7,100.0,2026-01-20T00:00:00
1323,151,42,Final Exam,final,100.0,100.0,2026-01-18T00:00:00
1324,151,41,Quiz 1,quiz,69.5,100.0,2026-02-25T00:00:00
1325,151,41,Midterm,midterm,40.2,100.0,2025-11-13T00:00:00
1326,151,41,Final Exam,final,59.9,100.0,2025-11-29T00:00:00
1327,151,44,Quiz 1,quiz,67.2,100.0,2026-01-23T00:00:00
1328,151,44,Midterm,midterm,53.5,100.0,2025-12-14T00:00:00
1329,151,44,Final Exam,final,31.5,100.0,2026-02-21T00:00:00
1330,152,16,Quiz 1,quiz,68.5,100.0,2026-01-18T00:00:00
1331,152,16,Midterm,midterm,58.2,100.0,2026-01-18T00:00:00
1332,152,16,Final Exam,final,96.6,100.0,2026-02-23T00:00:00
1333,152,15,Quiz 1,quiz,71.5,100.0,2025-11-23T00:00:00
1334,152,15,Midterm,midterm,77.0,100.0,2026-01-09T00:00:00
1335,152,15,Final Exam,final,68.2,100.0,2025-12-16T00:00:00
1336,152,18,Quiz 1,quiz,71.4,100.0,2025-12-15T00:00:00
1337,152,18,Midterm,midterm,45.2,100.0,2026-02-06T00:00:00
1338,152,18,Final Exam,final,54.4,100.0,2026-02-05T00:00:00
1339,152,14,Quiz 1,quiz,86.3,100.0,2025-12-02T00:00:00
1340,152,14,Midterm,midterm,73.1,100.0,2026-02-25T00:00:00
1341,152,14,Final Exam,final,64.0,100.0,2025-12-18T00:00:00
1342,154,39,Quiz 1,quiz,77.3,100.0,2026-01-27T00:00:00
1343,154,39,Midterm,midterm,77.6,100.0,2026-01-12T00:00:00
1344,154,39,Final Exam,final,99.9,100.0,2025-12-14T00:00:00
1345,154,35,Quiz 1,quiz,72.4,100.0,2025-11-19T00:00:00
1346,154,35,Midterm,midterm,54.1,100.0,2025-11-06T00:00:00
1347,154,35,Final Exam,final,68.3,100.0,2025-12-17T00:00:00
1348,154,40,Quiz 1,quiz,79.1,100.0,2025-12-20T00:00:00
1349,154,40,Midterm,midterm,84.9,100.0,2025-11-10T00:00:00
1350,154,40,Final Exam,final,45.8,100.0,2025-11-05T00:00:00
1351,154,38,Quiz 1,quiz,73.8,100.0,2025-11-08T00:00:00
1352,154,38,Midterm,midterm,56.5,100.0,2025-12-23T00:00:00
1353,154,38,Final Exam,final,61.5,100.0,2026-01-02T00:00:00
1354,155,15,Quiz 1,quiz,82.7,100.0,2026-01-12T00:00:00
1355,155,15,Midterm,midterm,81.2,100.0,2026-03-01T00:00:00
1356,155,15,Final Exam,final,59.8,100.0,2026-01-13T00:00:00
1357,155,18,Quiz 1,quiz,67.6,100.0,2025-11-02T00:00:00
1358,155,18,Midterm,midterm,62.0,100.0,2026-01-22T00:00:00
1359,155,18,Final Exam,final,100.0,100.0,2025-11-03T00:00:00
1360,155,17,Quiz 1,quiz,74.2,100.0,2025-12-21T00:00:00
1361,155,17,Midterm,midterm,57.4,100.0,2026-01-13T00:00:00
1362,155,17,Final Exam,final,89.8,100.0,2025-12-25T00:00:00
1363,155,14,Quiz 1,quiz,90.4,100.0,2026-03-01T00:00:00
1364,155,14,Midterm,midterm,96.9,100.0,2026-02-25T00:00:00
1365,155,14,Final Exam,final,100.0,100.0,2026-02-25T00:00:00
1366,156,48,Quiz 1,quiz,80.6,100.0,2026-02-14T00:00:00
1367,156,48,Midterm,midterm,64.8,100.0,2026-01-10T00:00:00
1368,156,48,Final Exam,final,67.0,100.0,2025-11-08T00:00:00
1369,156,49,Quiz 1,quiz,65.6,100.0,2025-11-10T00:00:00
1370,156,49,Midterm,midterm,63.9,100.0,2026-01-09T00:00:00
1371,156,49,Final Exam,final,88.6,100.0,2025-12-20T00:00:00
1372,158,15,Quiz 1,quiz,70.0,100.0,2026-01-31T00:00:00
1373,158,15,Midterm,midterm,84.6,100.0,2025-12-27T00:00:00
1374,158,15,Final Exam,final,80.1,100.0,2026-01-01T00:00:00
1375,158,29,Quiz 1,quiz,53.5,100.0,2025-12-04T00:00:00
1376,158,29,Midterm,midterm,44.2,100.0,2025-11-06T00:00:00
1377,158,29,Final Exam,final,51.5,100.0,2026-02-08T00:00:00
1378,158,44,Quiz 1,quiz,63.6,100.0,2026-01-29T00:00:00
1379,158,44,Midterm,midterm,72.0,100.0,2026-02-23T00:00:00
1380,158,44,Final Exam,final,60.3,100.0,2025-12-01T00:00:00
1381,158,36,Quiz 1,quiz,80.5,100.0,2026-01-01T00:00:00
1382,158,36,Midterm,midterm,62.1,100.0,2026-01-04T00:00:00
1383,158,36,Final Exam,final,73.9,100.0,2025-12-05T00:00:00
1384,159,19,Quiz 1,quiz,71.8,100.0,2026-01-28T00:00:00
1385,159,19,Midterm,midterm,96.0,100.0,2026-01-27T00:00:00
1386,159,19,Final Exam,final,55.4,100.0,2025-11-17T00:00:00
1387,159,20,Quiz 1,quiz,100.0,100.0,2026-01-31T00:00:00
1388,159,20,Midterm,midterm,61.1,100.0,2026-02-22T00:00:00
1389,159,20,Final Exam,final,49.9,100.0,2025-11-28T00:00:00
1390,159,22,Quiz 1,quiz,66.7,100.0,2026-01-24T00:00:00
1391,159,22,Midterm,midterm,100.0,100.0,2025-11-25T00:00:00
1392,159,22,Final Exam,final,83.4,100.0,2026-01-12T00:00:00
1393,160,46,Quiz 1,quiz,79.0,100.0,2026-02-17T00:00:00
1394,160,46,Midterm,midterm,81.9,100.0,2025-12-07T00:00:00
1395,160,46,Final Exam,final,58.5,100.0,2025-12-10T00:00:00
1396,160,45,Quiz 1,quiz,74.9,100.0,2026-01-14T00:00:00
1397,160,45,Midterm,midterm,70.0,100.0,2026-01-29T00:00:00
1398,160,45,Final Exam,final,97.1,100.0,2025-12-18T00:00:00
1399,160,47,Quiz 1,quiz,68.4,100.0,2026-02-19T00:00:00
1400,160,47,Midterm,midterm,64.3,100.0,2025-11-29T00:00:00
1401,160,47,Final Exam,final,52.5,100.0,2025-11-03T00:00:00
1402,161,27,Quiz 1,quiz,72.1,100.0,2025-11-01T00:00:00
1403,161,27,Midterm,midterm,74.4,100.0,2025-12-21T00:00:00
1404,161,27,Final Exam,final,52.0,100.0,2026-01-02T00:00:00
1405,161,28,Quiz 1,quiz,76.8,100.0,2025-12-29T00:00:00
1406,161,28,Midterm,midterm,73.5,100.0,2025-12-19T00:00:00
1407,161,28,Final Exam,final,85.2,100.0,2026-02-06T00:00:00
1408,161,26,Quiz 1,quiz,88.2,100.0,2026-02-17T00:00:00
1409,161,26,Midterm,midterm,71.4,100.0,2026-02-17T00:00:00
1410,161,26,Final Exam,final,54.5,100.0,2025-11-21T00:00:00
1411,161,25,Quiz 1,quiz,57.5,100.0,2025-12-13T00:00:00
1412,161,25,Midterm,midterm,96.4,100.0,2025-12-12T00:00:00
1413,161,25,Final Exam,final,72.5,100.0,2025-11-02T00:00:00
1414,162,17,Quiz 1,quiz,96.2,100.0,2025-11-28T00:00:00
1415,162,17,Midterm,midterm,77.5,100.0,2025-11-21T00:00:00
1416,162,17,Final Exam,final,81.3,100.0,2026-01-21T00:00:00
1417,162,41,Quiz 1,quiz,84.1,100.0,2025-12-15T00:00:00
1418,162,41,Midterm,midterm,51.7,100.0,2026-02-15T00:00:00
1419,162,41,Final Exam,final,74.6,100.0,2025-11-02T00:00:00
1420,162,15,Quiz 1,quiz,51.4,100.0,2025-11-10T00:00:00
1421,162,15,Midterm,midterm,65.7,100.0,2026-01-03T00:00:00
1422,162,15,Final Exam,final,79.6,100.0,2025-11-28T00:00:00
1423,163,25,Quiz 1,quiz,54.6,100.0,2025-12-19T00:00:00
1424,163,25,Midterm,midterm,78.4,100.0,2025-12-11T00:00:00
1425,163,25,Final Exam,final,47.5,100.0,2025-12-03T00:00:00
1426,163,28,Quiz 1,quiz,87.1,100.0,2025-11-17T00:00:00
1427,163,28,Midterm,midterm,60.0,100.0,2026-02-24T00:00:00
1428,163,28,Final Exam,final,54.6,100.0,2025-12-21T00:00:00
1429,163,26,Quiz 1,quiz,48.5,100.0,2025-11-24T00:00:00
1430,163,26,Midterm,midterm,61.3,100.0,2025-12-07T00:00:00
1431,163,26,Final Exam,final,41.4,100.0,2025-11-14T00:00:00
