id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at
778,161,2021,2,89.5,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
779,161,2022,1,73.3,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
780,161,2022,2,54.35,18,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
781,162,2021,1,74.6,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
782,162,2021,2,79.86,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
783,162,2022,1,78.29,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
784,162,2022,2,60.75,18,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
785,163,2021,1,94.64,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
786,163,2021,2,53.99,19,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
787,163,2022,1,73.33,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
788,163,2022,2,92.84,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
789,163,2023,1,79.1,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
790,163,2023,2,82.03,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
791,163,2024,1,59.36,19,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
792,163,2024,2,76.16,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
793,163,2025,1,71.56,18,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
794,163,2025,2,58.44,20,0,REPEATER,,2025/2026,5,REPEATER,2026-06-15T00:00:00
795,164,2021,1,82.38,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
796,164,2021,2,62.17,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
797,164,2022,1,63.59,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
798,164,2022,2,77.19,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
799,165,2021,1,70.28,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
800,165,2021,2,74.03,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
801,165,2022,1,69.55,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
802,165,2022,2,88.96,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
803,165,2023,1,60.9,16,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
804,165,2023,2,66.42,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
805,165,2024,1,77.77,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
806,165,2024,2,60.14,19,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
807,165,2025,1,59.61,19,1,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-01-15T00:00:00
808,165,2025,2,73.65,16,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
809,166,2021,1,82.41,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
810,166,2021,2,83.97,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
811,166,2022,1,73.1,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
812,166,2022,2,63.93,15,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
813,166,2023,1,75.31,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
814,166,2023,2,78.79,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
815,166,2024,1,75.14,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
816,166,2024,2,86.81,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
817,167,2021,1,59.83,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
818,167,2021,2,63.64,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
819,168,2021,1,85.14,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
820,168,2021,2,54.32,19,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
821,168,2022,1,65.53,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
822,168,2022,2,63.22,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
823,168,2023,1,53.23,17,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
824,168,2023,2,69.75,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
825,168,2024,1,80.96,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
826,168,2024,2,73.88,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
827,169,2021,1,81.6,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
828,169,2021,2,86.3,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
829,169,2022,1,67.37,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
830,169,2022,2,100.0,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
831,169,2023,1,67.86,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
832,169,2023,2,69.45,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
833,170,2021,1,63.51,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
834,170,2021,2,78.54,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
835,170,2022,1,68.51,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
836,170,2022,2,71.05,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
837,170,2023,1,69.54,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
838,170,2023,2,69.27,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
839,170,2024,1,73.9,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
840,170,2024,2,66.6,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
841,171,2021,1,67.16,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
842,171,2021,2,84.87,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
843,171,2022,1,68.48,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
844,171,2022,2,76.6,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
845,172,2021,1,61.33,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
846,172,2021,2,66.66,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
847,172,2022,1,57.21,18,0,REPEATER,,2022/2023,2,REPEATER,2023-01-15T00:00:00
848,172,2022,2,94.25,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
849,173,2021,1,88.51,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
850,173,2021,2,79.15,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
851,173,2022,1,97.81,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
852,173,2022,2,81.24,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
853,174,2021,1,69.94,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
854,174,2021,2,76.47,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
855,174,2022,1,88.33,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
856,174,2022,2,61.44,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
857,174,2023,1,57.93,20,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
858,174,2023,2,76.87,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
859,175,2021,1,64.96,16,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
860,175,2021,2,44.88,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
861,176,2021,1,57.08,17,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
862,176,2021,2,68.26,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
863,176,2022,1,72.58,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
864,176,2022,2,72.94,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
865,176,2023,1,96.06,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
866,176,2023,2,69.51,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
867,177,2021,1,75.34,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
868,177,2021,2,52.49,18,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
869,177,2022,1,71.63,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
870,177,2022,2,76.01,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
871,178,2021,1,55.5,15,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
872,178,2021,2,60.79,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
873,178,2022,1,77.87,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
874,178,2022,2,65.44,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
875,179,2021,1,70.77,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
876,179,2021,2,78.49,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
877,179,2022,1,96.44,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
878,179,2022,2,69.34,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
879,180,2021,1,93.23,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
880,180,2021,2,48.49,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
881,180,2022,1,73.78,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
882,180,2022,2,67.99,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
883,180,2023,1,65.61,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
884,180,2023,2,79.9,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
885,180,2024,1,69.42,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
886,180,2024,2,47.7,19,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
887,181,2021,1,52.94,17,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
888,181,2021,2,80.66,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
889,181,2022,1,52.35,19,0,REPEATER,,2022/2023,2,REPEATER,2023-01-15T00:00:00
890,181,2022,2,80.99,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
891,182,2021,1,73.5,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
892,182,2021,2,69.96,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
893,183,2021,1,71.02,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
894,183,2021,2,78.18,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
895,183,2022,1,57.87,20,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
896,183,2022,2,72.51,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
897,183,2023,1,58.33,20,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
898,183,2023,2,73.96,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
899,183,2024,1,79.76,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
900,183,2024,2,73.99,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
901,183,2025,1,79.3,19,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
902,183,2025,2,63.6,15,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
903,185,2021,1,71.25,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
904,185,2021,2,69.14,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
905,185,2022,1,68.36,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
906,185,2022,2,62.39,15,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
907,186,2021,1,66.82,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
908,186,2021,2,58.65,17,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
909,186,2022,1,51.67,19,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
910,186,2022,2,63.59,15,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
911,187,2021,1,79.51,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
912,187,2021,2,74.81,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
913,188,2021,1,56.92,18,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
914,188,2021,2,67.13,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
915,188,2022,1,80.31,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
916,188,2022,2,66.62,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
917,188,2023,1,54.99,15,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
918,188,2023,2,99.09,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
919,189,2021,1,70.0,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
920,189,2021,2,58.04,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
921,189,2022,1,74.06,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
922,189,2022,2,70.97,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
923,189,2023,1,53.5,19,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
924,189,2023,2,73.12,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
925,190,2021,1,83.8,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
926,190,2021,2,69.21,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
927,190,2022,1,47.28,18,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
928,190,2022,2,76.1,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
929,190,2023,1,79.23,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
930,190,2023,2,64.96,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
931,190,2024,1,65.05,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
932,190,2024,2,99.09,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
933,191,2021,1,64.1,18,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
934,191,2021,2,58.54,15,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
935,191,2022,1,72.3,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
936,191,2022,2,78.9,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
937,191,2023,1,78.39,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
938,191,2023,2,42.38,17,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
939,192,2021,1,64.07,18,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
940,192,2021,2,85.83,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
941,192,2022,1,75.92,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
942,192,2022,2,57.17,20,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
943,193,2021,1,86.91,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
944,193,2021,2,83.58,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
945,193,2022,1,68.44,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
946,193,2022,2,82.55,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
947,193,2023,1,96.0,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
948,193,2023,2,59.35,15,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
949,194,2021,1,78.67,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
950,194,2021,2,95.83,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
951,194,2022,1,79.84,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
952,194,2022,2,62.95,20,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
953,194,2023,1,74.87,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
954,194,2023,2,88.44,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
955,194,2024,1,59.81,17,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
956,194,2024,2,71.64,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
957,194,2025,1,69.08,19,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
958,194,2025,2,64.42,15,2,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-06-15T00:00:00
959,195,2021,1,74.9,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
960,195,2021,2,70.79,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
961,195,2022,1,79.72,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
962,195,2022,2,85.69,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
963,196,2021,1,56.73,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
964,196,2021,2,72.81,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
965,196,2022,1,71.36,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
966,196,2022,2,74.44,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
967,196,2023,1,71.81,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
968,196,2023,2,60.23,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
969,197,2021,1,89.46,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
970,197,2021,2,94.57,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
971,199,2021,1,78.56,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
972,199,2021,2,79.18,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
973,199,2022,1,73.57,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
974,199,2022,2,83.63,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
975,199,2023,1,42.68,15,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
976,199,2023,2,71.95,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
977,199,2024,1,65.13,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
978,199,2024,2,73.75,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
979,200,2021,1,85.11,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
980,200,2021,2,72.23,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
981,200,2022,1,67.67,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
982,200,2022,2,55.16,19,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
983,200,2023,1,70.69,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
984,200,2023,2,80.07,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
985,202,2021,1,61.91,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
986,202,2021,2,47.96,16,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
987,202,2022,1,99.29,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
988,202,2022,2,76.02,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
989,202,2023,1,69.34,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
990,202,2023,2,88.69,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
991,204,2021,1,73.7,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
992,204,2021,2,87.98,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
993,204,2022,1,86.96,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
994,204,2022,2,56.71,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
995,204,2023,1,77.52,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
996,204,2023,2,92.7,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
997,204,2024,1,60.02,18,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
998,204,2024,2,60.16,19,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
999,204,2025,1,62.19,20,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1000,204,2025,2,82.69,20,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1001,207,2021,1,75.41,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1002,207,2021,2,48.77,18,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1003,208,2021,1,76.09,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1004,208,2021,2,68.98,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1005,208,2022,1,70.65,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1006,208,2022,2,61.96,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1007,208,2023,1,76.18,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1008,208,2023,2,84.61,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1009,208,2024,1,64.3,20,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1010,208,2024,2,51.81,19,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1011,209,2021,1,68.36,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1012,209,2021,2,81.08,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1013,209,2022,1,66.95,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1014,209,2022,2,54.03,20,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1015,209,2023,1,81.16,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1016,209,2023,2,88.98,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1017,209,2024,1,72.24,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1018,209,2024,2,52.73,17,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1019,210,2021,1,68.19,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1020,210,2021,2,73.82,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1021,210,2022,1,62.28,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1022,210,2022,2,79.0,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1023,210,2023,1,61.11,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1024,210,2023,2,72.31,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1025,211,2021,1,69.26,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1026,211,2021,2,79.39,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1027,211,2022,1,71.83,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1028,211,2022,2,69.64,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1029,211,2023,1,62.37,16,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1030,211,2023,2,72.42,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1031,212,2021,1,68.88,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1032,212,2021,2,61.55,18,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1033,213,2021,1,73.91,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1034,213,2021,2,76.37,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1035,213,2022,1,67.94,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
