id,student_id,course_id,enrolled_at,status,academic_year_snapshot,is_current,semester_snapshot,final_percentage,result,attendance_exception
1089,348,8,2025-09-04T00:00:00,COMPLETED,1,False,2,99.1,PASSED,False
1090,348,12,2025-09-26T00:00:00,DROPPED,1,False,2,,,True
1091,348,13,2025-09-20T00:00:00,ACTIVE,1,True,2,,,False
1092,348,9,2025-09-25T00:00:00,ACTIVE,1,True,2,,,False
1093,348,10,2025-09-25T00:00:00,COMPLETED,1,False,2,64.0,PASSED,False
1094,349,27,2025-09-27T00:00:00,ACTIVE,3,True,1,,,False
1095,349,26,2025-09-12T00:00:00,ACTIVE,3,True,1,,,False
1096,349,28,2025-09-02T00:00:00,COMPLETED,3,False,1,56.5,FAILED,False
1097,349,25,2025-09-26T00:00:00,COMPLETED,3,False,1,91.1,PASSED,False
1098,350,30,2025-09-28T00:00:00,ACTIVE,1,True,2,,,False
1099,350,26,2025-09-23T00:00:00,ACTIVE,1,True,2,,,False
1100,350,47,2025-09-15T00:00:00,COMPLETED,1,False,2,47.4,FAILED,False
1101,351,44,2025-09-21T00:00:00,ACTIVE,4,True,1,,,False
1102,351,43,2025-09-27T00:00:00,ACTIVE,4,True,1,,,False
1103,351,41,2025-09-28T00:00:00,COMPLETED,4,False,1,74.4,PASSED,False
1104,351,42,2025-09-26T00:00:00,ACTIVE,4,True,1,,,False
1105,352,30,2025-09-30T00:00:00,COMPLETED,3,False,1,60.0,PASSED,False
1106,352,33,2025-09-16T00:00:00,ACTIVE,3,True,1,,,False
1107,352,32,2025-09-28T00:00:00,DROPPED,3,False,1,,,False
1108,352,34,2025-09-04T00:00:00,ACTIVE,3,True,1,,,False
1109,352,29,2025-09-10T00:00:00,ACTIVE,3,True,1,,,False
1110,352,31,2025-09-23T00:00:00,ACTIVE,3,True,1,,,False
1111,354,2,2025-09-10T00:00:00,ACTIVE,2,True,2,,,False
1112,354,4,2025-09-28T00:00:00,FAILED,2,False,2,99.7,FAILED,False
1113,354,1,2025-09-29T00:00:00,DROPPED,2,False,2,,,False
1114,355,31,2025-09-25T00:00:00,ACTIVE,3,True,2,,,False
1115,355,8,2025-09-23T00:00:00,ACTIVE,3,True,2,,,False
1116,355,43,2025-09-23T00:00:00,COMPLETED,3,False,2,60.4,PASSED,False
1117,356,17,2025-09-29T00:00:00,FAILED,5,False,1,76.6,FAILED,False
1118,356,16,2025-09-22T00:00:00,ACTIVE,5,True,1,,,False
1119,356,14,2025-09-18T00:00:00,ACTIVE,5,True,1,,,False
1120,356,15,2025-09-16T00:00:00,ACTIVE,5,True,1,,,False
1121,357,48,2025-09-23T00:00:00,COMPLETED,3,False,1,56.4,FAILED,False
1122,357,50,2025-09-24T00:00:00,ACTIVE,3,True,1,,,False
1123,357,49,2025-09-18T00:00:00,COMPLETED,3,False,1,74.9,PASSED,False
1124,360,45,2025-09-04T00:00:00,ACTIVE,1,True,1,,,False
1125,360,47,2025-09-11T00:00:00,COMPLETED,1,False,1,37.8,FAILED,False
1126,360,46,2025-09-30T00:00:00,ACTIVE,1,True,1,,,False
1127,361,33,2025-09-28T00:00:00,ACTIVE,2,True,2,,,False
1128,361,31,2025-09-13T00:00:00,ACTIVE,2,True,2,,,False
1129,361,30,2025-09-02T00:00:00,COMPLETED,2,False,2,30.1,FAILED,False
1130,362,17,2025-09-25T00:00:00,ACTIVE,4,True,2,,,False
1131,362,18,2025-09-22T00:00:00,ACTIVE,4,True,2,,,False
1132,362,15,2025-09-05T00:00:00,ACTIVE,4,True,2,,,False
1133,363,1,2025-09-18T00:00:00,ACTIVE,5,True,1,,,False
1134,363,2,2025-09-27T00:00:00,COMPLETED,5,False,1,52.1,FAILED,False
1135,363,4,2025-09-16T00:00:00,COMPLETED,5,False,1,88.6,PASSED,False
1136,364,43,2025-09-10T00:00:00,COMPLETED,4,False,1,71.9,PASSED,False
1137,364,41,2025-09-23T00:00:00,ACTIVE,4,True,1,,,False
1138,364,44,2025-09-23T00:00:00,COMPLETED,4,False,1,99.8,PASSED,False
1139,365,38,2025-09-26T00:00:00,ACTIVE,2,True,2,,,False
1140,365,37,2025-09-27T00:00:00,ACTIVE,2,True,2,,,False
1141,365,40,2025-09-28T00:00:00,ACTIVE,2,True,2,,,False
1142,365,35,2025-09-26T00:00:00,ACTIVE,2,True,2,,,False
1143,366,42,2025-09-27T00:00:00,COMPLETED,1,False,2,50.9,FAILED,False
1144,366,44,2025-09-01T00:00:00,COMPLETED,1,False,2,89.4,PASSED,False
1145,366,43,2025-09-22T00:00:00,COMPLETED,1,False,2,53.6,FAILED,False
1146,367,46,2025-09-17T00:00:00,ACTIVE,3,True,2,,,False
1147,367,47,2025-09-10T00:00:00,ACTIVE,3,True,2,,,False
1148,367,45,2025-09-07T00:00:00,ACTIVE,3,True,2,,,False
1149,368,35,2025-09-15T00:00:00,ACTIVE,3,True,2,,,False
1150,368,36,2025-09-19T00:00:00,ACTIVE,3,True,2,,,False
1151,368,37,2025-09-23T00:00:00,ACTIVE,3,True,2,,,False
1152,368,38,2025-09-29T00:00:00,ACTIVE,3,True,2,,,False
1153,368,40,2025-09-07T00:00:00,ACTIVE,3,True,2,,,False
1154,368,39,2025-09-21T00:00:00,COMPLETED,3,False,2,43.7,FAILED,True
1155,369,44,2025-09-30T00:00:00,DROPPED,2,False,1,,,False
1156,369,37,2025-09-16T00:00:00,FAILED,2,False,1,54.9,FAILED,False
1157,369,47,2025-09-17T00:00:00,COMPLETED,2,False,1,33.7,FAILED,False
1158,370,36,2025-09-13T00:00:00,ACTIVE,4,True,1,,,False
1159,370,38,2025-09-06T00:00:00,COMPLETED,4,False,1,78.2,PASSED,False
1160,370,40,2025-09-23T00:00:00,COMPLETED,4,False,1,56.3,FAILED,False
1161,370,35,2025-09-22T00:00:00,ACTIVE,4,True,1,,,False
1162,370,37,2025-09-25T00:00:00,ACTIVE,4,True,1,,,False
1163,370,39,2025-09-13T00:00:00,COMPLETED,4,False,1,87.3,PASSED,False
1164,371,21,2025-09-16T00:00:00,ACTIVE,6,True,2,,,False
1165,371,19,2025-09-30T00:00:00,ACTIVE,6,True,2,,,False
1166,371,23,2025-09-01T00:00:00,ACTIVE,6,True,2,,,False
1167,371,22,2025-09-19T00:00:00,ACTIVE,6,True,2,,,False
1168,371,24,2025-09-23T00:00:00,ACTIVE,6,True,2,,,False
1169,371,20,2025-09-26T00:00:00,ACTIVE,6,True,2,,,False
1170,372,44,2025-09-19T00:00:00,ACTIVE,2,True,1,,,False
1171,372,43,2025-09-11T00:00:00,ACTIVE,2,True,1,,,False
1172,372,42,2025-09-26T00:00:00,COMPLETED,2,False,1,93.6,PASSED,False
1173,372,41,2025-09-13T00:00:00,ACTIVE,2,True,1,,,False
1174,374,28,2025-09-03T00:00:00,ACTIVE,3,True,1,,,False
1175,374,27,2025-09-19T00:00:00,ACTIVE,3,True,1,,,False
1176,374,26,2025-09-21T00:00:00,FAILED,3,False,1,87.3,FAILED,False
1177,377,7,2025-09-28T00:00:00,ACTIVE,4,True,2,,,False
1178,377,5,2025-09-06T00:00:00,ACTIVE,4,True,2,,,True
1179,377,6,2025-09-11T00:00:00,FAILED,4,False,2,61.3,FAILED,False
1180,378,23,2025-09-28T00:00:00,COMPLETED,1,False,1,69.4,PASSED,False
1181,378,20,2025-09-03T00:00:00,ACTIVE,1,True,1,,,False
1182,378,24,2025-09-12T00:00:00,COMPLETED,1,False,1,65.4,PASSED,False
1183,378,19,2025-09-06T00:00:00,ACTIVE,1,True,1,,,False
1184,379,16,2025-09-05T00:00:00,ACTIVE,2,True,1,,,False
1185,379,20,2025-09-23T00:00:00,ACTIVE,2,True,1,,,False
1186,379,1,2025-09-30T00:00:00,ACTIVE,2,True,1,,,False
1187,380,12,2025-09-02T00:00:00,COMPLETED,1,False,1,76.4,PASSED,False
1188,380,13,2025-09-07T00:00:00,ACTIVE,1,True,1,,,False
1189,380,9,2025-09-28T00:00:00,ACTIVE,1,True,1,,,False
1190,380,10,2025-09-20T00:00:00,COMPLETED,1,False,1,97.0,PASSED,False
1191,380,8,2025-09-09T00:00:00,COMPLETED,1,False,1,71.4,PASSED,False
1192,381,35,2025-09-13T00:00:00,ACTIVE,3,True,1,,,False
1193,381,39,2025-09-22T00:00:00,COMPLETED,3,False,1,96.1,PASSED,False
1194,381,37,2025-09-23T00:00:00,ACTIVE,3,True,1,,,False
1195,381,36,2025-09-21T00:00:00,COMPLETED,3,False,1,44.3,FAILED,False
1196,381,38,2025-09-23T00:00:00,COMPLETED,3,False,1,99.7,PASSED,False
1197,381,40,2025-09-23T00:00:00,DROPPED,3,False,1,,,False
1198,382,44,2025-09-26T00:00:00,ACTIVE,3,True,1,,,False
1199,382,41,2025-09-01T00:00:00,ACTIVE,3,True,1,,,False
1200,382,42,2025-09-08T00:00:00,ACTIVE,3,True,1,,,False
1201,383,50,2025-09-03T00:00:00,ACTIVE,2,True,2,,,False
1202,383,48,2025-09-03T00:00:00,ACTIVE,2,True,2,,,False
1203,383,49,2025-09-09T00:00:00,FAILED,2,False,2,53.3,FAILED,False
1204,384,27,2025-09-13T00:00:00,ACTIVE,3,True,2,,,False
1205,384,25,2025-09-08T00:00:00,ACTIVE,3,True,2,,,False
1206,384,28,2025-09-30T00:00:00,COMPLETED,3,False,2,37.4,FAILED,False
1207,385,47,2025-09-17T00:00:00,ACTIVE,2,True,2,,,False
1208,385,46,2025-09-10T00:00:00,COMPLETED,2,False,2,70.1,PASSED,False
1209,385,45,2025-09-20T00:00:00,ACTIVE,2,True,2,,,False
1210,386,30,2025-09-06T00:00:00,ACTIVE,4,True,2,,,False
1211,386,31,2025-09-24T00:00:00,ACTIVE,4,True,2,,,False
1212,386,32,2025-09-26T00:00:00,ACTIVE,4,True,2,,,False
1213,387,4,2025-09-17T00:00:00,FAILED,2,False,2,30.7,FAILED,False
1214,387,3,2025-09-22T00:00:00,ACTIVE,2,True,2,,,False
1215,387,1,2025-09-13T00:00:00,ACTIVE,2,True,2,,,False
1216,387,2,2025-09-09T00:00:00,ACTIVE,2,True,2,,,False
1217,388,24,2025-09-06T00:00:00,ACTIVE,3,True,1,,,False
1218,388,20,2025-09-15T00:00:00,FAILED,3,False,1,54.8,FAILED,False
1219,388,22,2025-09-09T00:00:00,ACTIVE,3,True,1,,,False
1220,388,21,2025-09-23T00:00:00,COMPLETED,3,False,1,66.4,PASSED,False
1221,388,23,2025-09-27T00:00:00,DROPPED,3,False,1,,,False
1222,389,27,2025-09-28T00:00:00,ACTIVE,6,True,2,,,False
1223,389,26,2025-09-24T00:00:00,FAILED,6,False,2,35.6,FAILED,False
1224,389,28,2025-09-03T00:00:00,ACTIVE,6,True,2,,,False
1225,390,29,2025-09-26T00:00:00,ACTIVE,4,True,2,,,False
1226,390,31,2025-09-14T00:00:00,ACTIVE,4,True,2,,,False
1227,390,32,2025-09-05T00:00:00,COMPLETED,4,False,2,95.3,PASSED,False
1228,391,49,2025-09-30T00:00:00,DROPPED,4,False,2,,,False
1229,391,48,2025-09-01T00:00:00,ACTIVE,4,True,2,,,False
1230,391,50,2025-09-24T00:00:00,COMPLETED,4,False,2,79.2,PASSED,False
1231,392,44,2025-09-06T00:00:00,ACTIVE,1,True,1,,,False
1232,392,48,2025-09-27T00:00:00,ACTIVE,1,True,1,,,False
1233,392,34,2025-09-12T00:00:00,ACTIVE,1,True,1,,,False
1234,394,49,2025-09-12T00:00:00,DROPPED,2,False,2,,,False
1235,394,50,2025-09-22T00:00:00,COMPLETED,2,False,2,53.7,FAILED,False
1236,394,48,2025-09-18T00:00:00,ACTIVE,2,True,2,,,False
1237,396,27,2025-09-10T00:00:00,ACTIVE,4,True,2,,,False
1238,396,26,2025-09-01T00:00:00,ACTIVE,4,True,2,,,False
1239,396,28,2025-09-19T00:00:00,ACTIVE,4,True,2,,,False
1240,397,13,2025-09-02T00:00:00,ACTIVE,3,True,2,,,False
1241,397,12,2025-09-11T00:00:00,FAILED,3,False,2,73.1,FAILED,False
1242,397,8,2025-09-04T00:00:00,ACTIVE,3,True,2,,,True
1243,397,9,2025-09-29T00:00:00,ACTIVE,3,True,2,,,False
1244,397,10,2025-09-13T00:00:00,ACTIVE,3,True,2,,,False
1245,398,17,2025-09-17T00:00:00,FAILED,1,False,2,35.9,FAILED,False
1246,398,18,2025-09-30T00:00:00,COMPLETED,1,False,2,58.8,FAILED,False
1247,398,14,2025-09-05T00:00:00,ACTIVE,1,True,2,,,False
1248,399,20,2025-09-29T00:00:00,COMPLETED,1,False,2,55.5,FAILED,False
1249,399,22,2025-09-26T00:00:00,ACTIVE,1,True,2,,,False
1250,399,23,2025-09-15T00:00:00,ACTIVE,1,True,2,,,False
1251,399,24,2025-09-15T00:00:00,ACTIVE,1,True,2,,,False
1252,399,21,2025-09-12T00:00:00,ACTIVE,1,True,2,,,False
